estimation_id,region_id,simd_width,global_size,local_size,thread_count,time,speed_up,bounded_by
0,5,8,"(10001,)","(8,)",1251,8.721746682617734,6.622752945395496,Compute
1,5,8,"(10001,)","(16,)",1251,8.721746682617734,6.622752945395496,Compute
2,5,8,"(10001,)","(32,)",1251,8.721746682617734,6.622752945395496,Compute
3,5,8,"(10001,)","(64,)",1251,8.721746682617734,6.622752945395496,Compute
4,5,8,"(10001,)","(128,)",1251,8.721746682617734,6.622752945395496,Compute
5,5,8,"(10001,)","(256,)",1251,8.721746682617734,6.622752945395496,Compute
6,5,16,"(10001,)","(8,)",1251,13.114629232544559,4.4043924160632,Compute
7,5,16,"(10001,)","(16,)",626,9.951201756835767,5.804522402695899,Compute
8,5,16,"(10001,)","(32,)",626,9.951201756835767,5.804522402695899,Compute
9,5,16,"(10001,)","(64,)",626,9.951201756835767,5.804522402695899,Compute
10,5,16,"(10001,)","(128,)",626,9.951201756835767,5.804522402695899,Compute
11,5,16,"(10001,)","(256,)",626,9.951201756835767,5.804522402695899,Compute
12,5,32,"(10001,)","(8,)",1251,21.900394332398207,2.637485547273923,Compute
13,5,32,"(10001,)","(16,)",626,15.808378490071535,3.653883512947103,Compute
14,5,32,"(10001,)","(32,)",313,8.025757538378794,7.1970743266395685,Compute
15,5,32,"(10001,)","(64,)",313,8.025757538378794,7.1970743266395685,Compute
16,5,32,"(10001,)","(128,)",313,8.025757538378794,7.1970743266395685,Compute
17,5,32,"(10001,)","(256,)",313,8.025757538378794,7.1970743266395685,Compute
18,5,8,"(10001,)","(8,)",1251,8.721746682617734,6.622752945395496,Compute
19,5,8,"(10001,)","(16,)",1251,8.721746682617734,6.622752945395496,Compute
20,5,8,"(10001,)","(32,)",1251,8.721746682617734,6.622752945395496,Compute
21,5,8,"(10001,)","(64,)",1251,8.721746682617734,6.622752945395496,Compute
22,5,8,"(10001,)","(128,)",1251,8.721746682617734,6.622752945395496,Compute
23,5,8,"(10001,)","(256,)",1251,8.721746682617734,6.622752945395496,Compute
24,5,16,"(10001,)","(8,)",1251,13.114629232544559,4.4043924160632,Compute
25,5,16,"(10001,)","(16,)",626,9.951201756835767,5.804522402695899,Compute
26,5,16,"(10001,)","(32,)",626,9.951201756835767,5.804522402695899,Compute
27,5,16,"(10001,)","(64,)",626,9.951201756835767,5.804522402695899,Compute
28,5,16,"(10001,)","(128,)",626,9.951201756835767,5.804522402695899,Compute
29,5,16,"(10001,)","(256,)",626,9.951201756835767,5.804522402695899,Compute
30,5,32,"(10001,)","(8,)",1251,21.900394332398207,2.637485547273923,Compute
31,5,32,"(10001,)","(16,)",626,15.808378490071535,3.653883512947103,Compute
32,5,32,"(10001,)","(32,)",313,8.025757538378794,7.1970743266395685,Compute
33,5,32,"(10001,)","(64,)",313,8.025757538378794,7.1970743266395685,Compute
34,5,32,"(10001,)","(128,)",313,8.025757538378794,7.1970743266395685,Compute
35,5,32,"(10001,)","(256,)",313,8.025757538378794,7.1970743266395685,Compute
36,323,8,"(200,)","(8,)",25,20.958228746327276,2.2957854577205987,Trip_Count
37,323,8,"(200, 300)","(1, 8)",7600,7.747007701024241,6.210862133135424,Compute
38,323,8,"(200,)","(16,)",25,20.958228746327276,2.2957854577205987,Trip_Count
39,323,8,"(200, 300)","(1, 16)",7600,7.747007701024241,6.210862133135424,Compute
40,323,8,"(200,)","(32,)",25,20.958228746327276,2.2957854577205987,Trip_Count
41,323,8,"(200, 300)","(1, 32)",7600,7.747007701024241,6.210862133135424,Compute
42,323,8,"(200,)","(64,)",25,20.958228746327276,2.2957854577205987,Trip_Count
43,323,8,"(200, 300)","(1, 64)",7600,7.747007701024241,6.210862133135424,Compute
44,323,8,"(200,)","(128,)",25,30.14720506450909,1.5960218093996463,Trip_Count
45,323,8,"(200, 300)","(1, 128)",7600,7.747007701024241,6.210862133135424,Compute
46,323,8,"(200,)","(256,)",25,48.52515770087273,0.9915598228861524,Trip_Count
47,323,8,"(200, 300)","(1, 256)",7600,7.747007701024241,6.210862133135424,Compute
48,323,8,"(200, 300)","(2, 4)",7500,7.752753155569696,6.206259351986849,Compute
49,323,8,"(200, 300)","(2, 8)",7500,7.752753155569696,6.206259351986849,Compute
50,323,8,"(200, 300)","(2, 16)",7500,7.752753155569696,6.206259351986849,Compute
51,323,8,"(200, 300)","(2, 32)",7500,7.752753155569696,6.206259351986849,Compute
52,323,8,"(200, 300)","(2, 64)",7500,7.752753155569696,6.206259351986849,Compute
53,323,8,"(200, 300)","(2, 128)",7500,7.752753155569696,6.206259351986849,Compute
54,323,8,"(200, 300)","(4, 2)",7500,7.752753155569696,6.206259351986849,Compute
55,323,8,"(200, 300)","(4, 4)",7500,7.752753155569696,6.206259351986849,Compute
56,323,8,"(200, 300)","(4, 8)",7500,7.752753155569696,6.206259351986849,Compute
57,323,8,"(200, 300)","(4, 16)",7500,7.752753155569696,6.206259351986849,Compute
58,323,8,"(200, 300)","(4, 32)",7500,7.752753155569696,6.206259351986849,Compute
59,323,8,"(200, 300)","(4, 64)",7500,7.994116299963634,6.018876254729852,Compute
60,323,8,"(200, 300)","(8, 1)",7500,7.752753155569696,6.206259351986849,Compute
61,323,8,"(200, 300)","(8, 2)",7500,7.752753155569696,6.206259351986849,Compute
62,323,8,"(200, 300)","(8, 4)",7500,7.752753155569696,6.206259351986849,Compute
63,323,8,"(200, 300)","(8, 8)",7500,7.752753155569696,6.206259351986849,Compute
64,323,8,"(200, 300)","(8, 16)",7500,7.752753155569696,6.206259351986849,Compute
65,323,8,"(200, 300)","(8, 32)",7500,7.752753155569696,6.206259351986849,Compute
66,323,8,"(200, 300)","(16, 1)",7500,7.752753155569696,6.206259351986849,Compute
67,323,8,"(200, 300)","(16, 2)",7500,7.752753155569696,6.206259351986849,Compute
68,323,8,"(200, 300)","(16, 4)",7500,7.752753155569696,6.206259351986849,Compute
69,323,8,"(200, 300)","(16, 8)",7500,7.752753155569696,6.206259351986849,Compute
70,323,8,"(200, 300)","(16, 16)",7500,7.752753155569696,6.206259351986849,Compute
71,323,8,"(200, 300)","(32, 1)",7500,7.752753155569696,6.206259351986849,Compute
72,323,8,"(200, 300)","(32, 2)",7500,7.752753155569696,6.206259351986849,Compute
73,323,8,"(200, 300)","(32, 4)",7500,7.752753155569696,6.206259351986849,Compute
74,323,8,"(200, 300)","(32, 8)",7500,7.752753155569696,6.206259351986849,Compute
75,323,8,"(200, 300)","(64, 1)",7500,7.752753155569696,6.206259351986849,Compute
76,323,8,"(200, 300)","(64, 2)",7500,7.752753155569696,6.206259351986849,Compute
77,323,8,"(200, 300)","(64, 4)",7500,7.752753155569696,6.206259351986849,Compute
78,323,8,"(200, 300)","(128, 1)",7500,7.752753155569696,6.206259351986849,Compute
79,323,8,"(200, 300)","(128, 2)",7500,7.752753155569696,6.206259351986849,Compute
80,323,8,"(200, 300)","(256, 1)",7500,7.752753155569696,6.206259351986849,Compute
81,323,16,"(200,)","(8,)",25,30.14720506450909,1.5960218093996463,Trip_Count
82,323,16,"(200, 300)","(1, 8)",7600,11.39628115572121,4.22204367529532,Compute
83,323,16,"(200,)","(16,)",13,30.021141428145455,1.6027237635372047,Trip_Count
84,323,16,"(200, 300)","(1, 16)",3800,7.753479936327272,6.205677601610168,Compute
85,323,16,"(200,)","(32,)",13,30.021141428145455,1.6027237635372047,Trip_Count
86,323,16,"(200, 300)","(1, 32)",3800,7.753479936327272,6.205677601610168,Compute
87,323,16,"(200,)","(64,)",13,30.021141428145455,1.6027237635372047,Trip_Count
88,323,16,"(200, 300)","(1, 64)",3800,7.753479936327272,6.205677601610168,Compute
89,323,16,"(200,)","(128,)",13,30.021141428145455,1.6027237635372047,Trip_Count
90,323,16,"(200, 300)","(1, 128)",3800,7.753479936327272,6.205677601610168,Compute
91,323,16,"(200,)","(256,)",13,48.3990940645091,0.9941425083549857,Trip_Count
92,323,16,"(200, 300)","(1, 256)",3800,7.753479936327272,6.205677601610168,Compute
93,323,16,"(200, 300)","(2, 4)",7500,11.402026610266665,4.219916197360521,Compute
94,323,16,"(200, 300)","(2, 8)",3800,7.753479936327272,6.205677601610168,Compute
95,323,16,"(200, 300)","(2, 16)",3800,7.753479936327272,6.205677601610168,Compute
96,323,16,"(200, 300)","(2, 32)",3800,7.753479936327272,6.205677601610168,Compute
97,323,16,"(200, 300)","(2, 64)",3800,7.753479936327272,6.205677601610168,Compute
98,323,16,"(200, 300)","(2, 128)",3800,7.753479936327272,6.205677601610168,Compute
99,323,16,"(200, 300)","(4, 2)",7500,11.402026610266665,4.219916197360521,Compute
100,323,16,"(200, 300)","(4, 4)",3750,7.7563526635999995,6.2033791992469585,Compute
101,323,16,"(200, 300)","(4, 8)",3750,7.7563526635999995,6.2033791992469585,Compute
102,323,16,"(200, 300)","(4, 16)",3750,7.7563526635999995,6.2033791992469585,Compute
103,323,16,"(200, 300)","(4, 32)",3750,7.7563526635999995,6.2033791992469585,Compute
104,323,16,"(200, 300)","(4, 64)",3750,7.7563526635999995,6.2033791992469585,Compute
105,323,16,"(200, 300)","(8, 1)",7500,11.402026610266665,4.219916197360521,Compute
106,323,16,"(200, 300)","(8, 2)",3750,7.7563526635999995,6.2033791992469585,Compute
107,323,16,"(200, 300)","(8, 4)",3750,7.7563526635999995,6.2033791992469585,Compute
108,323,16,"(200, 300)","(8, 8)",3750,7.7563526635999995,6.2033791992469585,Compute
109,323,16,"(200, 300)","(8, 16)",3750,7.7563526635999995,6.2033791992469585,Compute
110,323,16,"(200, 300)","(8, 32)",3750,7.7563526635999995,6.2033791992469585,Compute
111,323,16,"(200, 300)","(16, 1)",3900,7.746552663599999,6.211226963122402,Compute
112,323,16,"(200, 300)","(16, 2)",3750,7.7563526635999995,6.2033791992469585,Compute
113,323,16,"(200, 300)","(16, 4)",3750,7.7563526635999995,6.2033791992469585,Compute
114,323,16,"(200, 300)","(16, 8)",3750,7.7563526635999995,6.2033791992469585,Compute
115,323,16,"(200, 300)","(16, 16)",3750,7.7563526635999995,6.2033791992469585,Compute
116,323,16,"(200, 300)","(32, 1)",3900,7.746552663599999,6.211226963122402,Compute
117,323,16,"(200, 300)","(32, 2)",3750,7.7563526635999995,6.2033791992469585,Compute
118,323,16,"(200, 300)","(32, 4)",3750,7.7563526635999995,6.2033791992469585,Compute
119,323,16,"(200, 300)","(32, 8)",3750,7.7563526635999995,6.2033791992469585,Compute
120,323,16,"(200, 300)","(64, 1)",3900,7.746552663599999,6.211226963122402,Compute
121,323,16,"(200, 300)","(64, 2)",3750,7.7563526635999995,6.2033791992469585,Compute
122,323,16,"(200, 300)","(64, 4)",3750,7.7563526635999995,6.2033791992469585,Compute
123,323,16,"(200, 300)","(128, 1)",3900,7.746552663599999,6.211226963122402,Compute
124,323,16,"(200, 300)","(128, 2)",3750,7.7563526635999995,6.2033791992469585,Compute
125,323,16,"(200, 300)","(256, 1)",3900,7.746552663599999,6.211226963122402,Compute
126,323,32,"(200,)","(8,)",25,48.52515770087273,0.9915598228861524,Trip_Count
127,323,32,"(200, 300)","(1, 8)",7600,18.69482806511515,2.5737383948015258,Compute
128,323,32,"(200,)","(16,)",13,48.3990940645091,0.9941425083549857,Trip_Count
129,323,32,"(200, 300)","(1, 16)",3800,11.617416535418181,4.141677853136218,Compute
130,323,32,"(200,)","(32,)",7,47.799194064509095,1.00661941518227,Trip_Count
131,323,32,"(200, 300)","(1, 32)",2000,8.06620622511515,5.9650838861007545,Compute
132,323,32,"(200,)","(64,)",7,47.799194064509095,1.00661941518227,Trip_Count
133,323,32,"(200, 300)","(1, 64)",2000,8.06620622511515,5.9650838861007545,Compute
134,323,32,"(200,)","(128,)",7,47.799194064509095,1.00661941518227,Trip_Count
135,323,32,"(200, 300)","(1, 128)",2000,8.06620622511515,5.9650838861007545,Compute
136,323,32,"(200,)","(256,)",7,47.799194064509095,1.00661941518227,Trip_Count
137,323,32,"(200, 300)","(1, 256)",2000,8.06620622511515,5.9650838861007545,Compute
138,323,32,"(200, 300)","(2, 4)",7500,18.700573519660605,2.5729476545098615,Compute
139,323,32,"(200, 300)","(2, 8)",3800,11.617416535418181,4.141677853136218,Compute
140,323,32,"(200, 300)","(2, 16)",1900,8.07279713420606,5.9602137865603675,Compute
141,323,32,"(200, 300)","(2, 32)",1900,8.07279713420606,5.9602137865603675,Compute
142,323,32,"(200, 300)","(2, 64)",1900,8.07279713420606,5.9602137865603675,Compute
143,323,32,"(200, 300)","(2, 128)",1900,8.07279713420606,5.9602137865603675,Compute
144,323,32,"(200, 300)","(4, 2)",7500,18.700573519660605,2.5729476545098615,Compute
145,323,32,"(200, 300)","(4, 4)",3750,11.620289262690909,4.140653962021756,Compute
146,323,32,"(200, 300)","(4, 8)",1900,8.07279713420606,5.9602137865603675,Compute
147,323,32,"(200, 300)","(4, 16)",1900,8.07279713420606,5.9602137865603675,Compute
148,323,32,"(200, 300)","(4, 32)",1900,8.07279713420606,5.9602137865603675,Compute
149,323,32,"(200, 300)","(4, 64)",1900,8.07279713420606,5.9602137865603675,Compute
150,323,32,"(200, 300)","(8, 1)",7500,18.700573519660605,2.5729476545098615,Compute
151,323,32,"(200, 300)","(8, 2)",3750,11.620289262690909,4.140653962021756,Compute
152,323,32,"(200, 300)","(8, 4)",1875,8.074824406933333,5.958717409890203,Compute
153,323,32,"(200, 300)","(8, 8)",1875,8.074824406933333,5.958717409890203,Compute
154,323,32,"(200, 300)","(8, 16)",1875,8.074824406933333,5.958717409890203,Compute
155,323,32,"(200, 300)","(8, 32)",1875,8.074824406933333,5.958717409890203,Compute
156,323,32,"(200, 300)","(16, 1)",3900,11.610489262690908,4.14414894039086,Compute
157,323,32,"(200, 300)","(16, 2)",1950,8.069078952387878,5.962960216315786,Compute
158,323,32,"(200, 300)","(16, 4)",1875,8.074824406933333,5.958717409890203,Compute
159,323,32,"(200, 300)","(16, 8)",1875,8.074824406933333,5.958717409890203,Compute
160,323,32,"(200, 300)","(16, 16)",1875,8.074824406933333,5.958717409890203,Compute
161,323,32,"(200, 300)","(32, 1)",2100,8.05961531602424,5.969961950880692,Compute
162,323,32,"(200, 300)","(32, 2)",1950,8.069078952387878,5.962960216315786,Compute
163,323,32,"(200, 300)","(32, 4)",1875,8.074824406933333,5.958717409890203,Compute
164,323,32,"(200, 300)","(32, 8)",1875,8.074824406933333,5.958717409890203,Compute
165,323,32,"(200, 300)","(64, 1)",2100,8.05961531602424,5.969961950880692,Compute
166,323,32,"(200, 300)","(64, 2)",1950,8.069078952387878,5.962960216315786,Compute
167,323,32,"(200, 300)","(64, 4)",1875,8.074824406933333,5.958717409890203,Compute
168,323,32,"(200, 300)","(128, 1)",2100,8.05961531602424,5.969961950880692,Compute
169,323,32,"(200, 300)","(128, 2)",1950,8.069078952387878,5.962960216315786,Compute
170,323,32,"(200, 300)","(256, 1)",2100,8.05961531602424,5.969961950880692,Compute
171,323,8,"(200,)","(8,)",25,20.958228746327276,2.2957854577205987,Trip_Count
172,323,8,"(200, 300)","(1, 8)",7600,7.747007701024241,6.210862133135424,Compute
173,323,8,"(200,)","(16,)",25,20.958228746327276,2.2957854577205987,Trip_Count
174,323,8,"(200, 300)","(1, 16)",7600,7.747007701024241,6.210862133135424,Compute
175,323,8,"(200,)","(32,)",25,20.958228746327276,2.2957854577205987,Trip_Count
176,323,8,"(200, 300)","(1, 32)",7600,7.747007701024241,6.210862133135424,Compute
177,323,8,"(200,)","(64,)",25,20.958228746327276,2.2957854577205987,Trip_Count
178,323,8,"(200, 300)","(1, 64)",7600,7.747007701024241,6.210862133135424,Compute
179,323,8,"(200,)","(128,)",25,30.14720506450909,1.5960218093996463,Trip_Count
180,323,8,"(200, 300)","(1, 128)",7600,7.747007701024241,6.210862133135424,Compute
181,323,8,"(200,)","(256,)",25,48.52515770087273,0.9915598228861524,Trip_Count
182,323,8,"(200, 300)","(1, 256)",7600,7.747007701024241,6.210862133135424,Compute
183,323,8,"(200, 300)","(2, 4)",7500,7.752753155569696,6.206259351986849,Compute
184,323,8,"(200, 300)","(2, 8)",7500,7.752753155569696,6.206259351986849,Compute
185,323,8,"(200, 300)","(2, 16)",7500,7.752753155569696,6.206259351986849,Compute
186,323,8,"(200, 300)","(2, 32)",7500,7.752753155569696,6.206259351986849,Compute
187,323,8,"(200, 300)","(2, 64)",7500,7.752753155569696,6.206259351986849,Compute
188,323,8,"(200, 300)","(2, 128)",7500,7.752753155569696,6.206259351986849,Compute
189,323,8,"(200, 300)","(4, 2)",7500,7.752753155569696,6.206259351986849,Compute
190,323,8,"(200, 300)","(4, 4)",7500,7.752753155569696,6.206259351986849,Compute
191,323,8,"(200, 300)","(4, 8)",7500,7.752753155569696,6.206259351986849,Compute
192,323,8,"(200, 300)","(4, 16)",7500,7.752753155569696,6.206259351986849,Compute
193,323,8,"(200, 300)","(4, 32)",7500,7.752753155569696,6.206259351986849,Compute
194,323,8,"(200, 300)","(4, 64)",7500,7.994116299963634,6.018876254729852,Compute
195,323,8,"(200, 300)","(8, 1)",7500,7.752753155569696,6.206259351986849,Compute
196,323,8,"(200, 300)","(8, 2)",7500,7.752753155569696,6.206259351986849,Compute
197,323,8,"(200, 300)","(8, 4)",7500,7.752753155569696,6.206259351986849,Compute
198,323,8,"(200, 300)","(8, 8)",7500,7.752753155569696,6.206259351986849,Compute
199,323,8,"(200, 300)","(8, 16)",7500,7.752753155569696,6.206259351986849,Compute
200,323,8,"(200, 300)","(8, 32)",7500,7.752753155569696,6.206259351986849,Compute
201,323,8,"(200, 300)","(16, 1)",7500,7.752753155569696,6.206259351986849,Compute
202,323,8,"(200, 300)","(16, 2)",7500,7.752753155569696,6.206259351986849,Compute
203,323,8,"(200, 300)","(16, 4)",7500,7.752753155569696,6.206259351986849,Compute
204,323,8,"(200, 300)","(16, 8)",7500,7.752753155569696,6.206259351986849,Compute
205,323,8,"(200, 300)","(16, 16)",7500,7.752753155569696,6.206259351986849,Compute
206,323,8,"(200, 300)","(32, 1)",7500,7.752753155569696,6.206259351986849,Compute
207,323,8,"(200, 300)","(32, 2)",7500,7.752753155569696,6.206259351986849,Compute
208,323,8,"(200, 300)","(32, 4)",7500,7.752753155569696,6.206259351986849,Compute
209,323,8,"(200, 300)","(32, 8)",7500,7.752753155569696,6.206259351986849,Compute
210,323,8,"(200, 300)","(64, 1)",7500,7.752753155569696,6.206259351986849,Compute
211,323,8,"(200, 300)","(64, 2)",7500,7.752753155569696,6.206259351986849,Compute
212,323,8,"(200, 300)","(64, 4)",7500,7.752753155569696,6.206259351986849,Compute
213,323,8,"(200, 300)","(128, 1)",7500,7.752753155569696,6.206259351986849,Compute
214,323,8,"(200, 300)","(128, 2)",7500,7.752753155569696,6.206259351986849,Compute
215,323,8,"(200, 300)","(256, 1)",7500,7.752753155569696,6.206259351986849,Compute
216,323,16,"(200,)","(8,)",25,30.14720506450909,1.5960218093996463,Trip_Count
217,323,16,"(200, 300)","(1, 8)",7600,11.39628115572121,4.22204367529532,Compute
218,323,16,"(200,)","(16,)",13,30.021141428145455,1.6027237635372047,Trip_Count
219,323,16,"(200, 300)","(1, 16)",3800,7.753479936327272,6.205677601610168,Compute
220,323,16,"(200,)","(32,)",13,30.021141428145455,1.6027237635372047,Trip_Count
221,323,16,"(200, 300)","(1, 32)",3800,7.753479936327272,6.205677601610168,Compute
222,323,16,"(200,)","(64,)",13,30.021141428145455,1.6027237635372047,Trip_Count
223,323,16,"(200, 300)","(1, 64)",3800,7.753479936327272,6.205677601610168,Compute
224,323,16,"(200,)","(128,)",13,30.021141428145455,1.6027237635372047,Trip_Count
225,323,16,"(200, 300)","(1, 128)",3800,7.753479936327272,6.205677601610168,Compute
226,323,16,"(200,)","(256,)",13,48.3990940645091,0.9941425083549857,Trip_Count
227,323,16,"(200, 300)","(1, 256)",3800,7.753479936327272,6.205677601610168,Compute
228,323,16,"(200, 300)","(2, 4)",7500,11.402026610266665,4.219916197360521,Compute
229,323,16,"(200, 300)","(2, 8)",3800,7.753479936327272,6.205677601610168,Compute
230,323,16,"(200, 300)","(2, 16)",3800,7.753479936327272,6.205677601610168,Compute
231,323,16,"(200, 300)","(2, 32)",3800,7.753479936327272,6.205677601610168,Compute
232,323,16,"(200, 300)","(2, 64)",3800,7.753479936327272,6.205677601610168,Compute
233,323,16,"(200, 300)","(2, 128)",3800,7.753479936327272,6.205677601610168,Compute
234,323,16,"(200, 300)","(4, 2)",7500,11.402026610266665,4.219916197360521,Compute
235,323,16,"(200, 300)","(4, 4)",3750,7.7563526635999995,6.2033791992469585,Compute
236,323,16,"(200, 300)","(4, 8)",3750,7.7563526635999995,6.2033791992469585,Compute
237,323,16,"(200, 300)","(4, 16)",3750,7.7563526635999995,6.2033791992469585,Compute
238,323,16,"(200, 300)","(4, 32)",3750,7.7563526635999995,6.2033791992469585,Compute
239,323,16,"(200, 300)","(4, 64)",3750,7.7563526635999995,6.2033791992469585,Compute
240,323,16,"(200, 300)","(8, 1)",7500,11.402026610266665,4.219916197360521,Compute
241,323,16,"(200, 300)","(8, 2)",3750,7.7563526635999995,6.2033791992469585,Compute
242,323,16,"(200, 300)","(8, 4)",3750,7.7563526635999995,6.2033791992469585,Compute
243,323,16,"(200, 300)","(8, 8)",3750,7.7563526635999995,6.2033791992469585,Compute
244,323,16,"(200, 300)","(8, 16)",3750,7.7563526635999995,6.2033791992469585,Compute
245,323,16,"(200, 300)","(8, 32)",3750,7.7563526635999995,6.2033791992469585,Compute
246,323,16,"(200, 300)","(16, 1)",3900,7.746552663599999,6.211226963122402,Compute
247,323,16,"(200, 300)","(16, 2)",3750,7.7563526635999995,6.2033791992469585,Compute
248,323,16,"(200, 300)","(16, 4)",3750,7.7563526635999995,6.2033791992469585,Compute
249,323,16,"(200, 300)","(16, 8)",3750,7.7563526635999995,6.2033791992469585,Compute
250,323,16,"(200, 300)","(16, 16)",3750,7.7563526635999995,6.2033791992469585,Compute
251,323,16,"(200, 300)","(32, 1)",3900,7.746552663599999,6.211226963122402,Compute
252,323,16,"(200, 300)","(32, 2)",3750,7.7563526635999995,6.2033791992469585,Compute
253,323,16,"(200, 300)","(32, 4)",3750,7.7563526635999995,6.2033791992469585,Compute
254,323,16,"(200, 300)","(32, 8)",3750,7.7563526635999995,6.2033791992469585,Compute
255,323,16,"(200, 300)","(64, 1)",3900,7.746552663599999,6.211226963122402,Compute
256,323,16,"(200, 300)","(64, 2)",3750,7.7563526635999995,6.2033791992469585,Compute
257,323,16,"(200, 300)","(64, 4)",3750,7.7563526635999995,6.2033791992469585,Compute
258,323,16,"(200, 300)","(128, 1)",3900,7.746552663599999,6.211226963122402,Compute
259,323,16,"(200, 300)","(128, 2)",3750,7.7563526635999995,6.2033791992469585,Compute
260,323,16,"(200, 300)","(256, 1)",3900,7.746552663599999,6.211226963122402,Compute
261,323,32,"(200,)","(8,)",25,48.52515770087273,0.9915598228861524,Trip_Count
262,323,32,"(200, 300)","(1, 8)",7600,18.69482806511515,2.5737383948015258,Compute
263,323,32,"(200,)","(16,)",13,48.3990940645091,0.9941425083549857,Trip_Count
264,323,32,"(200, 300)","(1, 16)",3800,11.617416535418181,4.141677853136218,Compute
265,323,32,"(200,)","(32,)",7,47.799194064509095,1.00661941518227,Trip_Count
266,323,32,"(200, 300)","(1, 32)",2000,8.06620622511515,5.9650838861007545,Compute
267,323,32,"(200,)","(64,)",7,47.799194064509095,1.00661941518227,Trip_Count
268,323,32,"(200, 300)","(1, 64)",2000,8.06620622511515,5.9650838861007545,Compute
269,323,32,"(200,)","(128,)",7,47.799194064509095,1.00661941518227,Trip_Count
270,323,32,"(200, 300)","(1, 128)",2000,8.06620622511515,5.9650838861007545,Compute
271,323,32,"(200,)","(256,)",7,47.799194064509095,1.00661941518227,Trip_Count
272,323,32,"(200, 300)","(1, 256)",2000,8.06620622511515,5.9650838861007545,Compute
273,323,32,"(200, 300)","(2, 4)",7500,18.700573519660605,2.5729476545098615,Compute
274,323,32,"(200, 300)","(2, 8)",3800,11.617416535418181,4.141677853136218,Compute
275,323,32,"(200, 300)","(2, 16)",1900,8.07279713420606,5.9602137865603675,Compute
276,323,32,"(200, 300)","(2, 32)",1900,8.07279713420606,5.9602137865603675,Compute
